Location,Date,Time,Latitude,Longitude,Altitude,YRMODAHRMI,Month,Hour,Season,Humidity,AmbientTemp,PolyPwr,Wind.Speed,Visibility,Pressure,Cloud.Ceiling,DateTime,DateTime_rounded,GHI,DNI,DHI,Clearsky GHI,Clearsky DNI,Clearsky DHI,Solar Zenith Angle,Aerosol Optical Depth,Precipitable Water,Ozone,Cloud Type,Surface Albedo,Mapped_Latitude,Mapped_Longitude,DateTime_NREL,Clearness_Index,DNI_Clearness,Diffuse_Fraction,Solar_Elevation,Hour_sin,Hour_cos,Month_sin,Month_cos
USAFA,20170914,1500,38.95,-104.83,1947,201709000000.0,9,15,Fall,6.80542,58.62335,11.79434,8,10.0,795.3,722,2017-09-14 15:00:00,2017-09-14 15:00:00,183,601,50,183,601,50,77.13,0.072,2.0,0.271,1,0.18,38.95,-104.83,2017-09-14 15:00:00,1.0,1.0,0.273224043715847,12.870000000000005,-0.7071067811865471,-0.7071067811865479,-1.0,-1.8369701987210297e-16
USAFA,20170915,1100,38.95,-104.83,1947,201709000000.0,9,11,Fall,17.7124,28.4185,14.84707,15,10.0,795.0,722,2017-09-15 11:00:00,2017-09-15 11:00:00,845,995,74,845,995,74,39.21,0.036,1.0,0.28,0,0.18,38.95,-104.83,2017-09-15 11:00:00,1.0,1.0,0.08757396449704143,50.79,0.258819045102521,-0.9659258262890682,-1.0,-1.8369701987210297e-16
USAFA,20170915,1200,38.95,-104.83,1947,201709000000.0,9,12,Fall,13.92822,32.20512,16.00181,3,10.0,794.8,722,2017-09-15 12:00:00,2017-09-15 12:00:00,741,967,72,741,967,72,46.18,0.038,1.1,0.279,0,0.18,38.95,-104.83,2017-09-15 12:00:00,1.0,1.0,0.09716599190283401,43.82,1.2246467991473532e-16,-1.0,-1.0,-1.8369701987210297e-16
USAFA,20170915,1215,38.95,-104.83,1947,201709000000.0,9,12,Fall,12.65259,34.81346,15.7379,13,10.0,794.5,722,2017-09-15 12:15:00,2017-09-15 12:00:00,741,967,72,741,967,72,46.18,0.038,1.1,0.279,0,0.18,38.95,-104.83,2017-09-15 12:00:00,1.0,1.0,0.09716599190283401,43.82,1.2246467991473532e-16,-1.0,-1.0,-1.8369701987210297e-16
USAFA,20170915,1300,38.95,-104.83,1947,201709000000.0,9,13,Fall,10.46753,38.66051,16.14801,15,10.0,794.2,722,2017-09-15 13:00:00,2017-09-15 13:00:00,587,920,67,587,920,67,55.61,0.041,1.1,0.28,1,0.18,38.95,-104.83,2017-09-15 13:00:00,1.0,1.0,0.1141396933560477,34.39,-0.2588190451025208,-0.9659258262890683,-1.0,-1.8369701987210297e-16
USAFA,20170915,1400,38.95,-104.83,1947,201709000000.0,9,14,Fall,7.72095,50.28473,14.82638,3,10.0,793.9,722,2017-09-15 14:00:00,2017-09-15 14:00:00,294,177,223,392,832,58,66.36,0.042,1.2000000000000002,0.281,3,0.18,38.95,-104.83,2017-09-15 14:00:00,0.75,0.2127403846153846,0.7585034013605442,23.64,-0.4999999999999997,-0.8660254037844388,-1.0,-1.8369701987210297e-16
USAFA,20170915,1500,38.95,-104.83,1947,201709000000.0,9,15,Fall,6.87256,50.93178,12.24429,20,10.0,793.7,722,2017-09-15 15:00:00,2017-09-15 15:00:00,181,622,46,181,622,46,77.44,0.062,1.6,0.279,1,0.18,38.95,-104.83,2017-09-15 15:00:00,1.0,1.0,0.2541436464088398,12.560000000000002,-0.7071067811865471,-0.7071067811865479,-1.0,-1.8369701987210297e-16
USAFA,20170915,1515,38.95,-104.83,1947,201709000000.0,9,15,Fall,7.13501,50.95947,11.57132,13,10.0,793.7,722,2017-09-15 15:15:00,2017-09-15 15:00:00,181,622,46,181,622,46,77.44,0.062,1.6,0.279,1,0.18,38.95,-104.83,2017-09-15 15:00:00,1.0,1.0,0.2541436464088398,12.560000000000002,-0.7071067811865471,-0.7071067811865479,-1.0,-1.8369701987210297e-16
USAFA,20170916,1015,38.95,-104.83,1947,201709000000.0,9,10,Fall,52.73438,18.16643,3.6618,10,10.0,801.2,24,2017-09-16 10:15:00,2017-09-16 10:00:00,752,443,396,870,975,87,36.64,0.057,1.2000000000000002,0.291,3,0.18,38.95,-104.83,2017-09-16 10:00:00,0.864367816091954,0.4543589743589744,0.526595744680851,53.36,0.49999999999999994,-0.8660254037844387,-1.0,-1.8369701987210297e-16
USAFA,20170916,1030,38.95,-104.83,1947,201709000000.0,9,10,Fall,48.90747,19.99931,19.96735,8,10.0,801.2,25,2017-09-16 10:30:00,2017-09-16 10:30:00,859,973,87,859,973,87,37.54,0.057,1.2000000000000002,0.291,0,0.18,38.95,-104.83,2017-09-16 10:30:00,1.0,1.0,0.10128055878928988,52.46,0.49999999999999994,-0.8660254037844387,-1.0,-1.8369701987210297e-16
USAFA,20170916,1100,38.95,-104.83,1947,201709000000.0,9,11,Fall,39.5813,23.27988,6.27593,11,10.0,801.2,24,2017-09-16 11:00:00,2017-09-16 11:00:00,831,969,85,831,969,85,39.61,0.055,1.2000000000000002,0.29,0,0.18,38.95,-104.83,2017-09-16 11:00:00,1.0,1.0,0.1022864019253911,50.39,0.258819045102521,-0.9659258262890682,-1.0,-1.8369701987210297e-16
USAFA,20170916,1200,38.95,-104.83,1947,201709000000.0,9,12,Fall,39.61792,23.86398,7.05145,10,10.0,800.9,25,2017-09-16 12:00:00,2017-09-16 12:00:00,726,931,86,726,931,86,46.55,0.066,1.3,0.29,0,0.18,38.95,-104.83,2017-09-16 12:00:00,1.0,1.0,0.1184573002754821,43.45,1.2246467991473532e-16,-1.0,-1.0,-1.8369701987210297e-16
USAFA,20170916,1245,38.95,-104.83,1947,201709000000.0,9,12,Fall,34.56421,25.89073,4.29235,16,10.0,800.3,31,2017-09-16 12:45:00,2017-09-16 13:00:00,571,877,80,571,877,80,55.95,0.071,1.3,0.29,0,0.18,38.95,-104.83,2017-09-16 13:00:00,1.0,1.0,0.14010507880910683,34.05,1.2246467991473532e-16,-1.0,-1.0,-1.8369701987210297e-16
USAFA,20170916,1300,38.95,-104.83,1947,201709000000.0,9,13,Fall,30.87158,28.96988,16.23368,10,10.0,800.3,37,2017-09-16 13:00:00,2017-09-16 13:00:00,571,877,80,571,877,80,55.95,0.071,1.3,0.29,0,0.18,38.95,-104.83,2017-09-16 13:00:00,1.0,1.0,0.14010507880910683,34.05,-0.2588190451025208,-0.9659258262890683,-1.0,-1.8369701987210297e-16
USAFA,20170916,1330,38.95,-104.83,1947,201709000000.0,9,13,Fall,22.82715,34.82101,17.28005,9,10.0,800.3,32,2017-09-16 13:30:00,2017-09-16 13:30:00,477,836,75,477,836,75,61.2,0.071,1.4,0.29,0,0.18,38.95,-104.83,2017-09-16 13:30:00,1.0,1.0,0.15723270440251572,28.799999999999997,-0.2588190451025208,-0.9659258262890683,-1.0,-1.8369701987210297e-16
USAFA,20170916,1345,38.95,-104.83,1947,201709000000.0,9,13,Fall,18.32886,38.71841,16.18462,13,10.0,800.1,722,2017-09-16 13:45:00,2017-09-16 14:00:00,377,776,70,377,776,70,66.68,0.076,1.4,0.29,0,0.18,38.95,-104.83,2017-09-16 14:00:00,1.0,1.0,0.1856763925729443,23.319999999999993,-0.2588190451025208,-0.9659258262890683,-1.0,-1.8369701987210297e-16
USAFA,20170916,1400,38.95,-104.83,1947,201709000000.0,9,14,Fall,16.10718,41.87309,15.04723,11,10.0,799.8,722,2017-09-16 14:00:00,2017-09-16 14:00:00,377,776,70,377,776,70,66.68,0.076,1.4,0.29,0,0.18,38.95,-104.83,2017-09-16 14:00:00,1.0,1.0,0.1856763925729443,23.319999999999993,-0.4999999999999997,-0.8660254037844388,-1.0,-1.8369701987210297e-16
USAFA,20170916,1500,38.95,-104.83,1947,201709000000.0,9,15,Fall,11.27319,49.06113,12.81922,15,10.0,799.5,722,2017-09-16 15:00:00,2017-09-16 15:00:00,135,83,117,181,656,42,77.76,0.042,1.2000000000000002,0.282,4,0.18,38.95,-104.83,2017-09-16 15:00:00,0.7458563535911602,0.12652439024390244,0.8666666666666667,12.239999999999995,-0.7071067811865471,-0.7071067811865479,-1.0,-1.8369701987210297e-16
USAFA,20170916,1530,38.95,-104.83,1947,201709000000.0,9,15,Fall,10.85815,50.3653,9.89976,20,10.0,799.2,722,2017-09-16 15:30:00,2017-09-16 15:30:00,58,11,57,83,476,29,83.53,0.042,1.2000000000000002,0.283,4,0.18,38.95,-104.83,2017-09-16 15:30:00,0.6987951807228916,0.023109243697478993,0.9827586206896551,6.469999999999999,-0.7071067811865471,-0.7071067811865479,-1.0,-1.8369701987210297e-16
USAFA,20170917,1000,38.95,-104.83,1947,201709000000.0,9,10,Fall,59.86938,16.1573,1.73132,13,10.0,804.2,9,2017-09-17 10:00:00,2017-09-17 10:00:00,119,0,119,849,948,92,37.03,0.067,1.8,0.284,8,0.18,38.95,-104.83,2017-09-17 10:00:00,0.14016489988221437,0.0,1.0,52.97,0.49999999999999994,-0.8660254037844387,-1.0,-1.8369701987210297e-16
USAFA,20170917,1100,38.95,-104.83,1947,201709000000.0,9,11,Fall,56.06689,17.40105,2.58008,13,10.0,804.0,13,2017-09-17 11:00:00,2017-09-17 11:00:00,719,474,355,809,936,92,40.0,0.071,1.8,0.283,3,0.18,38.95,-104.83,2017-09-17 11:00:00,0.8887515451174289,0.5064102564102564,0.4937413073713491,50.0,0.258819045102521,-0.9659258262890682,-1.0,-1.8369701987210297e-16
USAFA,20170917,1145,38.95,-104.83,1947,201709000000.0,9,11,Fall,55.24902,18.01285,2.57662,15,10.0,803.7,16,2017-09-17 11:45:00,2017-09-17 12:00:00,706,899,92,706,899,92,46.92,0.079,1.9,0.282,0,0.18,38.95,-104.83,2017-09-17 12:00:00,1.0,1.0,0.13031161473087818,43.08,0.258819045102521,-0.9659258262890682,-1.0,-1.8369701987210297e-16
USAFA,20170917,1300,38.95,-104.83,1947,201709000000.0,9,13,Fall,56.74438,17.37335,2.57545,22,10.0,803.1,14,2017-09-17 13:00:00,2017-09-17 13:00:00,406,289,246,551,835,87,56.29,0.088,2.0,0.281,8,0.18,38.95,-104.83,2017-09-17 13:00:00,0.7368421052631579,0.3461077844311377,0.6059113300492611,33.71,-0.2588190451025208,-0.9659258262890683,-1.0,-1.8369701987210297e-16
USAFA,20170917,1315,38.95,-104.83,1947,201709000000.0,9,13,Fall,49.79248,20.67154,8.86979,16,10.0,802.8,15,2017-09-17 13:15:00,2017-09-17 13:00:00,406,289,246,551,835,87,56.29,0.088,2.0,0.281,8,0.18,38.95,-104.83,2017-09-17 13:00:00,0.7368421052631579,0.3461077844311377,0.6059113300492611,33.71,-0.2588190451025208,-0.9659258262890683,-1.0,-1.8369701987210297e-16
USAFA,20170917,1345,38.95,-104.83,1947,201709000000.0,9,13,Fall,29.71802,29.74533,14.93994,3,10.0,801.4,120,2017-09-17 13:45:00,2017-09-17 14:00:00,206,63,181,362,742,72,67.01,0.085,2.0,0.28,8,0.18,38.95,-104.83,2017-09-17 14:00:00,0.569060773480663,0.08490566037735849,0.8786407766990292,22.989999999999995,-0.2588190451025208,-0.9659258262890683,-1.0,-1.8369701987210297e-16
USAFA,20170917,1400,38.95,-104.83,1947,201709000000.0,9,14,Fall,23.03467,35.41267,16.89464,0,10.0,801.2,120,2017-09-17 14:00:00,2017-09-17 14:00:00,206,63,181,362,742,72,67.01,0.085,2.0,0.28,8,0.18,38.95,-104.83,2017-09-17 14:00:00,0.569060773480663,0.08490566037735849,0.8786407766990292,22.989999999999995,-0.4999999999999997,-0.8660254037844388,-1.0,-1.8369701987210297e-16
USAFA,20170917,1500,38.95,-104.83,1947,201709000000.0,9,15,Fall,17.39502,40.65956,5.44489,15,10.0,800.3,722,2017-09-17 15:00:00,2017-09-17 15:00:00,168,576,49,168,576,49,78.07000000000001,0.078,1.5,0.29,1,0.18,38.95,-104.83,2017-09-17 15:00:00,1.0,1.0,0.2916666666666667,11.929999999999993,-0.7071067811865471,-0.7071067811865479,-1.0,-1.8369701987210297e-16
USAFA,20170918,1200,38.95,-104.83,1947,201709000000.0,9,12,Fall,16.18042,33.58482,15.34021,15,10.0,800.3,722,2017-09-18 12:00:00,2017-09-18 12:00:00,723,960,72,723,960,72,47.29,0.039,1.2000000000000002,0.269,0,0.18,38.95,-104.83,2017-09-18 12:00:00,1.0,1.0,0.0995850622406639,42.71,1.2246467991473532e-16,-1.0,-1.0,-1.8369701987210297e-16
USAFA,20170918,1300,38.95,-104.83,1947,201709000000.0,9,13,Fall,11.73096,38.74107,16.13653,8,10.0,799.5,722,2017-09-18 13:00:00,2017-09-18 13:00:00,569,914,66,569,914,66,56.64,0.039,1.2000000000000002,0.27,0,0.18,38.95,-104.83,2017-09-18 13:00:00,1.0,1.0,0.11599297012302284,33.36,-0.2588190451025208,-0.9659258262890683,-1.0,-1.8369701987210297e-16
USAFA,20170918,1400,38.95,-104.83,1947,201709000000.0,9,14,Fall,7.69653,49.74342,14.99568,9,10.0,798.4,722,2017-09-18 14:00:00,2017-09-18 14:00:00,375,827,56,375,827,56,67.33,0.04,1.2000000000000002,0.27,0,0.18,38.95,-104.83,2017-09-18 14:00:00,1.0,1.0,0.14933333333333335,22.67,-0.4999999999999997,-0.8660254037844388,-1.0,-1.8369701987210297e-16
USAFA,20170918,1500,38.95,-104.83,1947,201709000000.0,9,15,Fall,6.89087,55.45105,12.33081,10,10.0,797.8,722,2017-09-18 15:00:00,2017-09-18 15:00:00,117,68,104,160,547,50,78.38,0.082,2.0,0.28,7,0.18,38.95,-104.83,2017-09-18 15:00:00,0.73125,0.12431444241316271,0.8888888888888888,11.620000000000005,-0.7071067811865471,-0.7071067811865479,-1.0,-1.8369701987210297e-16
USAFA,20170919,1000,38.95,-104.83,1947,201709000000.0,9,10,Fall,40.39307,18.12614,3.69275,3,10.0,792.0,722,2017-09-19 10:00:00,2017-09-19 10:00:00,773,678,238,878,1015,76,37.81,0.037,0.7000000000000001,0.28,8,0.18,38.95,-104.83,2017-09-19 10:00:00,0.8804100227790432,0.6679802955665025,0.3078913324708926,52.19,0.49999999999999994,-0.8660254037844387,-1.0,-1.8369701987210297e-16
USAFA,20170919,1100,38.95,-104.83,1947,201709000000.0,9,11,Fall,31.89697,21.90521,3.67899,9,10.0,791.7,722,2017-09-19 11:00:00,2017-09-19 11:00:00,833,1001,75,833,1001,75,40.79,0.038,0.8,0.281,1,0.18,38.95,-104.83,2017-09-19 11:00:00,1.0,1.0,0.09003601440576231,49.21,0.258819045102521,-0.9659258262890682,-1.0,-1.8369701987210297e-16
USAFA,20170919,1145,38.95,-104.83,1947,201709000000.0,9,11,Fall,14.84985,28.3329,14.081,15,10.0,791.4,722,2017-09-19 11:45:00,2017-09-19 12:00:00,725,966,75,725,966,75,47.66,0.045,0.9,0.282,0,0.18,38.95,-104.83,2017-09-19 12:00:00,1.0,1.0,0.10344827586206896,42.34,0.258819045102521,-0.9659258262890682,-1.0,-1.8369701987210297e-16
USAFA,20170919,1200,38.95,-104.83,1947,201709000000.0,9,12,Fall,13.18359,29.73274,14.09257,15,10.0,791.4,722,2017-09-19 12:00:00,2017-09-19 12:00:00,725,966,75,725,966,75,47.66,0.045,0.9,0.282,0,0.18,38.95,-104.83,2017-09-19 12:00:00,1.0,1.0,0.10344827586206896,42.34,1.2246467991473532e-16,-1.0,-1.0,-1.8369701987210297e-16
USAFA,20170919,1300,38.95,-104.83,1947,201709000000.0,9,13,Fall,9.81445,34.15131,16.57638,14,10.0,790.0,722,2017-09-19 13:00:00,2017-09-19 13:00:00,567,919,66,567,919,66,56.98,0.041,1.0,0.282,0,0.18,38.95,-104.83,2017-09-19 13:00:00,1.0,1.0,0.1164021164021164,33.02,-0.2588190451025208,-0.9659258262890683,-1.0,-1.8369701987210297e-16
USAFA,20170919,1330,38.95,-104.83,1947,201709000000.0,9,13,Fall,7.39136,38.12675,13.48442,16,10.0,789.5,722,2017-09-19 13:30:00,2017-09-19 13:30:00,474,883,62,474,883,62,62.2,0.041,1.0,0.282,0,0.18,38.95,-104.83,2017-09-19 13:30:00,1.0,1.0,0.1308016877637131,27.799999999999997,-0.2588190451025208,-0.9659258262890683,-1.0,-1.8369701987210297e-16
USAFA,20170919,1345,38.95,-104.83,1947,201709000000.0,9,13,Fall,5.7373,43.82179,15.99298,16,10.0,789.2,722,2017-09-19 13:45:00,2017-09-19 14:00:00,373,836,55,373,836,55,67.66,0.038,1.0,0.281,1,0.18,38.95,-104.83,2017-09-19 14:00:00,1.0,1.0,0.14745308310991956,22.340000000000003,-0.2588190451025208,-0.9659258262890683,-1.0,-1.8369701987210297e-16
USAFA,20170919,1400,38.95,-104.83,1947,201709000000.0,9,14,Fall,6.32324,49.02336,14.66946,15,10.0,789.2,722,2017-09-19 14:00:00,2017-09-19 14:00:00,373,836,55,373,836,55,67.66,0.038,1.0,0.281,1,0.18,38.95,-104.83,2017-09-19 14:00:00,1.0,1.0,0.14745308310991956,22.340000000000003,-0.4999999999999997,-0.8660254037844388,-1.0,-1.8369701987210297e-16
USAFA,20170919,1430,38.95,-104.83,1947,201709000000.0,9,14,Fall,4.88892,49.70818,13.83299,17,10.0,788.9,722,2017-09-19 14:30:00,2017-09-19 14:30:00,202,158,156,268,763,48,73.28,0.038,1.0,0.281,3,0.18,38.95,-104.83,2017-09-19 14:30:00,0.753731343283582,0.20707732634338138,0.7722772277227723,16.72,-0.4999999999999997,-0.8660254037844388,-1.0,-1.8369701987210297e-16
USAFA,20170919,1445,38.95,-104.83,1947,201709000000.0,9,14,Fall,5.88379,48.30833,8.89578,14,10.0,788.7,722,2017-09-19 14:45:00,2017-09-19 15:00:00,165,640,40,165,640,40,78.69,0.04,1.2000000000000002,0.27,1,0.18,38.95,-104.83,2017-09-19 15:00:00,1.0,1.0,0.24242424242424243,11.310000000000002,-0.4999999999999997,-0.8660254037844388,-1.0,-1.8369701987210297e-16
USAFA,20170919,1500,38.95,-104.83,1947,201709000000.0,9,15,Fall,6.5979,44.46632,6.27681,17,10.0,788.7,722,2017-09-19 15:00:00,2017-09-19 15:00:00,165,640,40,165,640,40,78.69,0.04,1.2000000000000002,0.27,1,0.18,38.95,-104.83,2017-09-19 15:00:00,1.0,1.0,0.24242424242424243,11.310000000000002,-0.7071067811865471,-0.7071067811865479,-1.0,-1.8369701987210297e-16
USAFA,20170919,1515,38.95,-104.83,1947,201709000000.0,9,15,Fall,6.68945,44.54689,7.39987,20,10.0,788.4,722,2017-09-19 15:15:00,2017-09-19 15:00:00,165,640,40,165,640,40,78.69,0.04,1.2000000000000002,0.27,1,0.18,38.95,-104.83,2017-09-19 15:00:00,1.0,1.0,0.24242424242424243,11.310000000000002,-0.7071067811865471,-0.7071067811865479,-1.0,-1.8369701987210297e-16
USAFA,20170919,1530,38.95,-104.83,1947,201709000000.0,9,15,Fall,5.82886,53.54767,9.8351,15,10.0,788.4,722,2017-09-19 15:30:00,2017-09-19 15:30:00,69,446,26,69,446,26,84.45,0.04,1.1,0.27,1,0.18,38.95,-104.83,2017-09-19 15:30:00,1.0,1.0,0.37681159420289856,5.549999999999997,-0.7071067811865471,-0.7071067811865479,-1.0,-1.8369701987210297e-16
USAFA,20170920,1000,38.95,-104.83,1947,201709000000.0,9,10,Fall,29.30908,18.66241,1.90171,21,10.0,798.4,722,2017-09-20 10:00:00,2017-09-20 10:00:00,854,986,79,854,986,79,38.2,0.044,1.2000000000000002,0.274,0,0.18,38.95,-104.83,2017-09-20 10:00:00,1.0,1.0,0.09250585480093677,51.8,0.49999999999999994,-0.8660254037844387,-1.0,-1.8369701987210297e-16
USAFA,20170920,1100,38.95,-104.83,1947,201709000000.0,9,11,Fall,23.76099,22.52708,15.5507,18,10.0,798.4,722,2017-09-20 11:00:00,2017-09-20 11:00:00,813,977,78,813,977,78,41.18,0.044,1.2000000000000002,0.273,0,0.18,38.95,-104.83,2017-09-20 11:00:00,1.0,1.0,0.0959409594095941,48.82,0.258819045102521,-0.9659258262890682,-1.0,-1.8369701987210297e-16
USAFA,20170920,1200,38.95,-104.83,1947,201709000000.0,9,12,Fall,19.28101,25.21599,17.25266,24,10.0,798.1,722,2017-09-20 12:00:00,2017-09-20 12:00:00,712,958,71,712,958,71,48.03,0.039,1.2000000000000002,0.273,0,0.18,38.95,-104.83,2017-09-20 12:00:00,1.0,1.0,0.0997191011235955,41.97,1.2246467991473532e-16,-1.0,-1.0,-1.8369701987210297e-16
USAFA,20170920,1300,38.95,-104.83,1947,201709000000.0,9,13,Fall,16.74194,27.75635,17.73302,23,10.0,797.0,722,2017-09-20 13:00:00,2017-09-20 13:00:00,557,915,63,557,915,63,57.33,0.036,1.2000000000000002,0.273,0,0.18,38.95,-104.83,2017-09-20 13:00:00,1.0,1.0,0.11310592459605028,32.67,-0.2588190451025208,-0.9659258262890683,-1.0,-1.8369701987210297e-16
USAFA,20170920,1445,38.95,-104.83,1947,201709000000.0,9,14,Fall,8.39844,43.17474,13.58359,25,10.0,795.9,722,2017-09-20 14:45:00,2017-09-20 15:00:00,121,97,103,161,640,39,79.01,0.039,1.1,0.28,3,0.18,38.95,-104.83,2017-09-20 15:00:00,0.7515527950310559,0.1515625,0.8512396694214877,10.989999999999995,-0.4999999999999997,-0.8660254037844388,-1.0,-1.8369701987210297e-16
USAFA,20170920,1500,38.95,-104.83,1947,201709000000.0,9,15,Fall,7.99561,45.09827,12.41407,21,10.0,795.6,722,2017-09-20 15:00:00,2017-09-20 15:00:00,121,97,103,161,640,39,79.01,0.039,1.1,0.28,3,0.18,38.95,-104.83,2017-09-20 15:00:00,0.7515527950310559,0.1515625,0.8512396694214877,10.989999999999995,-0.7071067811865471,-0.7071067811865479,-1.0,-1.8369701987210297e-16
USAFA,20170921,1100,38.95,-104.83,1947,201709000000.0,9,11,Fall,15.46631,30.95383,14.28261,11,10.0,793.7,722,2017-09-21 11:00:00,2017-09-21 11:00:00,820,1006,68,820,1006,68,41.58,0.026,0.9,0.269,0,0.18,38.95,-104.83,2017-09-21 11:00:00,1.0,1.0,0.08292682926829269,48.42,0.258819045102521,-0.9659258262890682,-1.0,-1.8369701987210297e-16
USAFA,20170921,1130,38.95,-104.83,1947,201709000000.0,9,11,Fall,11.66992,34.15634,15.09913,14,10.0,793.7,722,2017-09-21 11:30:00,2017-09-21 11:30:00,776,997,66,776,997,66,44.6,0.026,0.9,0.269,0,0.18,38.95,-104.83,2017-09-21 11:30:00,1.0,1.0,0.08505154639175258,45.4,0.258819045102521,-0.9659258262890682,-1.0,-1.8369701987210297e-16
USAFA,20170921,1200,38.95,-104.83,1947,201709000000.0,9,12,Fall,9.7229,36.7823,15.68398,0,10.0,793.1,722,2017-09-21 12:00:00,2017-09-21 12:00:00,717,980,66,717,980,66,48.41,0.029,0.9,0.268,0,0.18,38.95,-104.83,2017-09-21 12:00:00,1.0,1.0,0.09205020920502092,41.59,1.2246467991473532e-16,-1.0,-1.0,-1.8369701987210297e-16
USAFA,20170921,1300,38.95,-104.83,1947,201709000000.0,9,13,Fall,9.11255,39.95461,16.08944,10,10.0,792.8,722,2017-09-21 13:00:00,2017-09-21 13:00:00,561,938,59,561,938,59,57.67,0.027,0.9,0.266,0,0.18,38.95,-104.83,2017-09-21 13:00:00,1.0,1.0,0.1051693404634581,32.33,-0.2588190451025208,-0.9659258262890683,-1.0,-1.8369701987210297e-16
USAFA,20170921,1400,38.95,-104.83,1947,201709000000.0,9,14,Fall,5.70679,50.27718,14.92444,16,10.0,792.3,722,2017-09-21 14:00:00,2017-09-21 14:00:00,368,861,49,368,861,49,68.31,0.025,0.8,0.264,0,0.18,38.95,-104.83,2017-09-21 14:00:00,1.0,1.0,0.1331521739130435,21.689999999999998,-0.4999999999999997,-0.8660254037844388,-1.0,-1.8369701987210297e-16
USAFA,20170921,1415,38.95,-104.83,1947,201709000000.0,9,14,Fall,5.01099,52.89558,14.14058,14,10.0,792.3,722,2017-09-21 14:15:00,2017-09-21 14:00:00,368,861,49,368,861,49,68.31,0.025,0.8,0.264,0,0.18,38.95,-104.83,2017-09-21 14:00:00,1.0,1.0,0.1331521739130435,21.689999999999998,-0.4999999999999997,-0.8660254037844388,-1.0,-1.8369701987210297e-16
USAFA,20170921,1430,38.95,-104.83,1947,201709000000.0,9,14,Fall,5.08423,54.78134,13.301,21,10.0,792.0,722,2017-09-21 14:30:00,2017-09-21 14:30:00,261,788,43,261,788,43,73.92,0.025,0.8,0.263,0,0.18,38.95,-104.83,2017-09-21 14:30:00,1.0,1.0,0.16475095785440613,16.08,-0.4999999999999997,-0.8660254037844388,-1.0,-1.8369701987210297e-16
USAFA,20170921,1500,38.95,-104.83,1947,201709000000.0,9,15,Fall,4.98047,57.47528,11.66832,14,10.0,792.0,722,2017-09-21 15:00:00,2017-09-21 15:00:00,155,636,37,155,636,37,79.32000000000001,0.036,1.2000000000000002,0.272,1,0.18,38.95,-104.83,2017-09-21 15:00:00,1.0,1.0,0.23870967741935484,10.679999999999993,-0.7071067811865471,-0.7071067811865479,-1.0,-1.8369701987210297e-16
USAFA,20170921,1530,38.95,-104.83,1947,201709000000.0,9,15,Fall,5.10254,58.08205,9.0405,16,10.0,791.7,722,2017-09-21 15:30:00,2017-09-21 15:30:00,61,433,24,61,433,24,85.07000000000001,0.036,1.1,0.272,1,0.18,38.95,-104.83,2017-09-21 15:30:00,1.0,1.0,0.39344262295081966,4.929999999999993,-0.7071067811865471,-0.7071067811865479,-1.0,-1.8369701987210297e-16
USAFA,20170922,1000,38.95,-104.83,1947,201709000000.0,9,10,Fall,19.0979,27.8067,8.45347,24,10.0,793.7,722,2017-09-22 10:00:00,2017-09-22 10:00:00,720,644,219,834,975,77,38.99,0.039,1.7000000000000002,0.255,8,0.18,38.95,-104.83,2017-09-22 10:00:00,0.8633093525179856,0.6605128205128206,0.30416666666666664,51.01,0.49999999999999994,-0.8660254037844387,-1.0,-1.8369701987210297e-16
USAFA,20170922,1100,38.95,-104.83,1947,201709000000.0,9,11,Fall,16.54663,30.90096,15.39998,23,10.0,793.9,722,2017-09-22 11:00:00,2017-09-22 11:00:00,704,498,334,793,964,76,41.98,0.041,1.7000000000000002,0.252,3,0.18,38.95,-104.83,2017-09-22 11:00:00,0.8877679697351829,0.516597510373444,0.4744318181818182,48.02,0.258819045102521,-0.9659258262890682,-1.0,-1.8369701987210297e-16
USAFA,20170922,1200,38.95,-104.83,1947,201709000000.0,9,12,Fall,14.44092,34.24194,5.25817,24,10.0,793.7,722,2017-09-22 12:00:00,2017-09-22 12:00:00,568,549,206,691,936,74,48.78,0.044,1.7000000000000002,0.251,8,0.18,38.95,-104.83,2017-09-22 12:00:00,0.8219971056439942,0.5865384615384616,0.3626760563380282,41.22,1.2246467991473532e-16,-1.0,-1.0,-1.8369701987210297e-16
USAFA,20170922,1300,38.95,-104.83,1947,201709000000.0,9,13,Fall,13.94043,34.9041,4.23756,21,10.0,793.1,722,2017-09-22 13:00:00,2017-09-22 13:00:00,412,368,217,535,881,68,58.02,0.047,1.8,0.253,8,0.18,38.95,-104.83,2017-09-22 13:00:00,0.7700934579439253,0.4177071509648127,0.5266990291262136,31.979999999999997,-0.2588190451025208,-0.9659258262890683,-1.0,-1.8369701987210297e-16
USAFA,20170922,1400,38.95,-104.83,1947,201709000000.0,9,14,Fall,10.0708,43.22006,16.8419,25,10.0,792.5,110,2017-09-22 14:00:00,2017-09-22 14:00:00,274,279,172,344,787,57,68.64,0.047,1.8,0.254,8,0.18,38.95,-104.83,2017-09-22 14:00:00,0.7965116279069767,0.3545108005082592,0.6277372262773723,21.36,-0.4999999999999997,-0.8660254037844388,-1.0,-1.8369701987210297e-16
